,cik,exchange,industryTitle,irs,name,sic,ticker
230,1016951,OTC,BLANK CHECKS,341413104.0,Digital Creative Development Corp,6770.0,DCDC
231,1082554,NASDAQ,PHARMACEUTICAL PREPARATIONS,521984749.0,United Therapeutics Corp,2834.0,UTHR
232,1377469,OTC,RADIOTELEPHONE COMMUNICATIONS,412039686.0,Pegasus Tel Inc,4812.0,PTEL
233,1410240,NYSE MKT,"COMMUNICATIONS EQUIPMENT, NEC",260443717.0,Hughes Telematics Inc,3669.0,HTC
234,66756,NYSE,ELECTRIC & OTHER SERVICES COMBINED,410418150.0,Allete Inc,4931.0,ALE
235,1574085,NYSE,REAL ESTATE INVESTMENT TRUSTS,462488594.0,Ashford Hospitality Prime Inc,6798.0,AHP
236,230557,NASDAQ,"FIRE, MARINE & CASUALTY INSURANCE",222168890.0,Selective Insurance Group Inc,6331.0,SIGI
237,1410253,OTC,AGRICULTURAL PRODUCTION-CROPS,200215404.0,Urban Barns Foods Inc,100.0,URBF
238,1377490,,BLANK CHECKS,331144642.0,Pinpoint Advance Corp,6770.0,PPACU
239,885978,NYSE,SERVICES-HEALTH SERVICES,760364866.0,U S Physical Therapy Inc,8000.0,USPH
240,1213660,NASDAQ,MISCELLANEOUS FABRICATED METAL PRODUCTS,20563302.0,NF Energy Saving Corp,3490.0,NFEC
241,885988,,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,61150326.0,Integramed America Inc,8011.0,INMD
242,754813,OTC,RETAIL-DRUG STORES AND PROPRIETARY STORES,222413505.0,Healthwarehousecom Inc,5912.0,HEWA
243,1279228,NYSE,NATURAL GAS TRANSMISSION,510404430.0,Atlas America Inc,4922.0,ATLS
244,1475841,NYSE,NATIONAL COMMERCIAL BANKS,270563799.0,National Bank Holdings Corp,6021.0,NBHC
245,34067,NASDAQ,MISCELLANEOUS PRIMARY METAL PRODUCTS,840608431.0,Dynamic Materials Corp,3390.0,BOOM
246,33992,NASDAQ,"FIRE, MARINE & CASUALTY INSURANCE",362476480.0,Kingstone Companies Inc,6331.0,KINS
247,1017110,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",660622463.0,Genethera Inc,2836.0,GTHA
248,1541401,NYSE,REAL ESTATE INVESTMENT TRUSTS,371645259.0,Empire State Realty Trust Inc,6798.0,ESRT
249,1034088,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,650632092.0,Eclipsys Corp,7373.0,ECLP
250,722104,NASDAQ,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,133033811.0,Savient Pharmaceuticals Inc,2833.0,SVNT
251,1475899,OTCBB,CRUDE PETROLEUM & NATURAL GAS,841080045.0,Nytex Energy Holdings Inc,1311.0,NYTE
252,755003,NASDAQ,"COATING, ENGRAVING & ALLIED SERVICES",952673173.0,Material Sciences Corp,3470.0,MASC
253,34115,NYSE,RETAIL-APPAREL & ACCESSORY STORES,590940416.0,Claires Stores Inc,5600.0,CLE
254,1443062,OTC,HAZARDOUS WASTE MANAGEMENT,263161860.0,Biomedical Technology Solutions Holdings Inc,4955.0,BMTL
255,886035,NYSE,DRAWING & INSULATING OF NONFERROUS WIRE,61398235.0,General Cable Corp,3357.0,BGC
256,1312073,NYSE,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),43692546.0,Verifone Systems Inc,3578.0,PAY
257,755001,NYSE,ELECTRIC & OTHER SERVICES COMBINED,20381573.0,Unitil Corp,4931.0,UTL
258,66904,NYSE,ELECTRIC SERVICES,640205820.0,Mississippi Power Co,4911.0,MPF
259,1377630,NASDAQ,SERVICES-ADVERTISING,205665602.0,National Cinemedia Inc,7310.0,NCMI
260,1410402,NASDAQ,REAL ESTATE,364612924.0,Circle Entertainment Inc,6500.0,FXRE
261,722256,NYSE,STATE COMMERCIAL BANKS,133148745.0,Hudson Valley Holding Corp,6022.0,HVB
262,886128,NASDAQ,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",60853042.0,Fuelcell Energy Inc,3690.0,FCEL
263,886136,NYSE MKT,RADIO BROADCASTING STATIONS,383042953.0,Saga Communications Inc,4832.0,SGA
264,886137,NASDAQ,RETAIL-SHOE STORES,351537210.0,Finish Line Inc,5661.0,FINL
265,1410428,NASDAQ,"COMMUNICATIONS SERVICES, NEC",,Vringo Inc,4899.0,VRNG
266,1181001,,NATIONAL COMMERCIAL BANKS,460488111.0,Alliance Bankshares Corp,6021.0,ABVA
267,820608,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,330202574.0,Quantrx Biomedical Corp,3841.0,AFEM
268,1082754,NYSE,SERVICES-HELP SUPPLY SERVICES,364276525.0,Team Health Holdings Inc,7363.0,TMH
269,1082733,,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,870449667.0,Nustate Energy Holdings Inc,4731.0,PWRI
270,722313,NASDAQ,"ELECTRONIC COMPONENTS, NEC",411681094.0,Nortech Systems Inc,3679.0,NSYS
271,886158,NASDAQ,"RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES",112250488.0,Bed Bath & Beyond Inc,5700.0,BBBY
272,886163,NASDAQ,PHARMACEUTICAL PREPARATIONS,770160744.0,Ligand Pharmaceuticals Inc,2834.0,LGND
273,1475922,NYSE,LIFE INSURANCE,271204330.0,Primerica Inc,6311.0,PRI
274,918946,,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",351778566.0,Brightpoint Inc,5065.0,CELL
275,1312165,OTC,OIL & GAS FIELD EXPLORATION SERVICES,205893642.0,Gulf United Energy Inc,1382.0,GLFE
276,1410471,NASDAQ,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",954562058.0,Ipc The Hospitalist Company Inc,8090.0,IPCM
277,1279363,NYSE,HOSPITAL & MEDICAL SERVICE PLANS,470937650.0,Wellcare Health Plans Inc,6324.0,WCG
278,1508786,OTCBB,RUBBER & PLASTICS FOOTWEAR,980680168.0,Meta Gold Inc,3021.0,MTTA
279,918964,,TEXTILE MILL PRODUCTS,330596831.0,International Textile Group Inc,2200.0,SAFY
280,918965,NASDAQ,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,570965380.0,Scansource Inc,5045.0,SCSC
281,820600,,NON-OPERATING ESTABLISHMENTS,202876380.0,Omagine Inc,9995.0,TYBR
282,886206,NYSE,SERVICES-MANAGEMENT SERVICES,870401551.0,Franklin Covey Co,8741.0,FC
283,1099780,,SERVICES-PREPACKAGED SOFTWARE,880418749.0,Bsi2000 Inc,7372.0,BSIO
284,1082822,,REAL ESTATE,880470235.0,Palomar Enterprises Inc,6500.0,PLMA
285,1443242,OTC,PHARMACEUTICAL PREPARATIONS,980588402.0,Bohai Pharmaceuticals Group Inc,2834.0,BOPH
286,1344970,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,United Community Bancorp,6035.0,UCBA
287,1476045,NYSE,REAL ESTATE INVESTMENT TRUSTS,271200777.0,Chatham Lodging Trust,6798.0,CLDT
288,1344980,NASDAQ,BITUMINOUS COAL & LIGNITE SURFACE MINING,30573898.0,Alliance Holdings GP LP,1221.0,AHGP
289,918997,OTC,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,112863244.0,Aquentium Inc,1540.0,AQNM
290,1017303,NASDAQ,"COMPUTER PERIPHERAL EQUIPMENT, NEC",61456680.0,Transact Technologies Inc,3577.0,TACT
291,1050007,NASDAQ,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,870515089.0,Nutraceutical International Corp,2833.0,NUTR
292,919012,NYSE,RETAIL-FAMILY CLOTHING STORES,132721761.0,American Eagle Outfitters Inc,5651.0,AEO
293,919013,NASDAQ,"COMPUTER PERIPHERAL EQUIPMENT, NEC",133477246.0,Wave Systems Corp,3577.0,WAVX
294,834285,NASDAQ,STATE COMMERCIAL BANKS,232486815.0,Republic First Bancorp Inc,6022.0,FRBK
295,1345016,NYSE,SERVICES-PERSONAL SERVICES,201854266.0,Yelp Inc,7200.0,YELP
296,1377789,NASDAQ,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,,Aviat Networks Inc,3663.0,AVNW
297,1377720,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,651205833.0,Cyberdefender Corp,7372.0,CYDE
298,722392,NASDAQ,"ELECTRONIC COMPONENTS, NEC",930835396.0,Planar Systems Inc,3679.0,PLNR
299,820771,,"SERVICES-BUSINESS SERVICES, NEC",272895668.0,Goliath Film & Media Holdings,7389.0,CADTD
300,1017290,OTC,GOLD AND SILVER ORES,330727323.0,Silver Dragon Resources Inc,1040.0,SDRG
301,820738,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,943046892.0,Tigerlogic Corp,7372.0,TIGR
302,886328,OTC,SEMICONDUCTORS & RELATED DEVICES,330591385.0,E Digital Corp,3674.0,EDIG
303,1443388,,METAL MINING,262801338.0,Green Hygienics Holdings Inc,1000.0,SRBR
304,820736,NYSE,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,61209561.0,Orbital Sciences Corp,3663.0,ORB
305,1050180,,"SERVICES-BUSINESS SERVICES, NEC",43386549.0,Phase Forward Inc,7389.0,PFWD
306,886346,NYSE,SPECIAL INDUSTRY MACHINERY (NO METALWORKING MACHINERY),521762325.0,Kadant Inc,3550.0,KAI
307,1476150,NYSE,REAL ESTATE,,Terreno Realty Corp,6500.0,TRNO
308,1476170,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,271049354.0,Unilife Corp,3841.0,UNIS
309,1082923,NASDAQ,"SERVICES-BUSINESS SERVICES, NEC",770454966.0,Stampscom Inc,7389.0,STMP
310,919130,OTC,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,650420146.0,Onstream Media Corp,7373.0,ONSM
311,1410636,NYSE,WATER SUPPLY,510063696.0,American Water Works Company Inc,4941.0,AWK
312,1345126,NYSE,MOTOR VEHICLE PARTS & ACCESSORIES,576218917.0,Compass Diversified Holdings,3714.0,CODI
313,834408,,"INSURANCE AGENTS, BROKERS & SERVICE",481009756.0,Brooke Corp,6411.0,BXX
314,1279620,OTC,"COMMUNICATIONS SERVICES, NEC",272387053.0,Vanguard Minerals Corp,4899.0,VNGM
315,1574532,NYSE,OPERATIVE BUILDERS,270472098.0,Wci Communities Inc,1531.0,WCIC
316,919175,OTC,WHOLESALE-PAPER & PAPER PRODUCTS,943008888.0,Sugarmade Inc,5110.0,SGMD
317,1017480,NASDAQ,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,208159608.0,Hibbett Sports Inc,5940.0,HIBB
318,1574460,NYSE MKT,RADIOTELEPHONE COMMUNICATIONS,462457757.0,Straight Path Communications Inc,4812.0,STRP
319,722572,OTC,TELEPHONE & TELEGRAPH APPARATUS,953733534.0,Franklin Wireless Corp,3661.0,FKWL
320,67215,NYSE,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",591277135.0,Dycom Industries Inc,1623.0,DY
321,1017491,,PHARMACEUTICAL PREPARATIONS,870449967.0,Apricus Biosciences Inc,2834.0,NEXM
322,1410711,NYSE,WHOLESALE-METALS & MINERALS (NO PETROLEUM),260491904.0,Armco Metals Holdings Inc,5050.0,CNAM
323,820901,OTC,CRUDE PETROLEUM & NATURAL GAS,841063149.0,Arete Industries Inc,1311.0,ARET
324,919134,OTC,MALT BEVERAGES,680318293.0,Mendocino Brewing Co Inc,2082.0,MENB
325,820907,,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",251556590.0,Parkvale Financial Corp,6035.0,PVSA
326,1476278,,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,412251802.0,Medient Studios Inc,7812.0,FRYP
327,853695,,"COMMUNICATIONS EQUIPMENT, NEC",561362926.0,Dri Corp,3669.0,TBUS
328,1574596,,OPERATIVE BUILDERS,270560089.0,New Home Co LLC,1531.0,NWHM
329,886475,OTC,SERVICES-ADVERTISING,61340408.0,MKTG Inc,7310.0,CMKG
330,1279695,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,980424072.0,Universal Biosensors Inc,3841.0,UBI
331,67279,NASDAQ,"MEASURING & CONTROLLING DEVICES, NEC",410903312.0,Mocon Inc,3829.0,MOCO
332,1345111,NYSE,RETAIL-EATING  PLACES,510370507.0,Tim Hortons Inc,5812.0,THI
333,1279715,,INVESTMENT ADVICE,134005439.0,Wright Investors Service Holdings Inc,6282.0,NPDV
334,1378020,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",562480744.0,Beneficial Mutual Bancorp Inc,6035.0,BNCL
335,1574648,NYSE,CRUDE PETROLEUM & NATURAL GAS,462549833.0,Athlon Energy Inc,1311.0,ATHL
336,34563,NASDAQ,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,950725980.0,Farmer Brothers Co,2090.0,FARM
337,1800,NYSE,PHARMACEUTICAL PREPARATIONS,360698440.0,Abbott Laboratories,2834.0,ABT
338,1476264,NASDAQ,STATE COMMERCIAL BANKS,264480276.0,Washingtonfirst Bankshares Inc,6022.0,WFBI
339,821002,NASDAQ,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,411590959.0,G III Apparel Group LTD,2300.0,GIII
340,1017616,OTC,REFUSE SYSTEMS,870429198.0,One World Holdings Inc,4953.0,OWOO
341,1574540,NYSE,REAL ESTATE INVESTMENT TRUSTS,462519850.0,Physicians Realty Trust,6798.0,DOC
342,1410838,NYSE,NATURAL GAS TRANSMISSION,,El Paso Pipeline Partners LP,4922.0,EPB
343,1050377,NASDAQ,RETAIL-CATALOG & MAIL-ORDER HOUSES,20513618.0,PC Connection Inc,5961.0,PCCC
344,722723,NYSE,"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC",840904275.0,Hanger Inc,8093.0,HGR
345,1750,NYSE,AIRCRAFT & PARTS,362334820.0,Aar Corp,3720.0,AIR
346,853816,NASDAQ,TRUCKING (NO LOCAL),61313069.0,Landstar System Inc,4213.0,LSTR
347,821026,NASDAQ,WHOLESALE-FARM PRODUCT RAW MATERIALS,341562374.0,Andersons Inc,5150.0,ANDE
348,1509190,NASDAQ,PHARMACEUTICAL PREPARATIONS,383826477.0,Aratana Therapeutics Inc,2834.0,PETX
349,67347,NYSE,MOTOR VEHICLE PARTS & ACCESSORIES,390482000.0,Modine Manufacturing Co,3714.0,MOD
350,1017673,NYSE,SERVICES-AMUSEMENT & RECREATION SERVICES,510357525.0,Dover Motorsports Inc,7900.0,DVD
351,1050441,NASDAQ,STATE COMMERCIAL BANKS,522061461.0,Eagle Bancorp Inc,6022.0,EGBN
352,1050446,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,510323571.0,Microstrategy Inc,7372.0,MSTR
353,1443646,NYSE,SERVICES-MANAGEMENT CONSULTING SERVICES,,Booz Allen Hamilton Holding Corp,8742.0,BAH
354,1443669,NYSE,FABRICATED STRUCTURAL METAL PRODUCTS,,Proto Labs Inc,3440.0,PRLB
355,1017655,OTC,"SERVICES-BUSINESS SERVICES, NEC",731479833.0,Paid Inc,7389.0,PAYD
356,1017699,OTC,PHARMACEUTICAL PREPARATIONS,870650263.0,China Kangtai Cactus Bio-tech Inc,2834.0,CKGT
357,1083220,,PATENT OWNERS & LESSORS,760307819.0,Xcel Brands Inc,6794.0,NFBH
358,1083243,OTC,SERVICES-ADVERTISING,760571159.0,Zap Com Corp,7310.0,ZPCM
359,1115975,,"SERVICES-MAILING, REPRODUCTION, COMMERCIAL ART & PHOTOGRAPHY",670695367.0,Silvergraph International Inc,7330.0,SVGI
360,1574774,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,462568498.0,Biotelemetry Inc,3841.0,BEAT
361,788329,NASDAQ,"SPORTING & ATHLETIC GOODS, NEC",391536083.0,Johnson Outdoors Inc,3949.0,JOUT
362,821127,NASDAQ,STATE COMMERCIAL BANKS,42976299.0,Boston Private Financial Holdings Inc,6022.0,BPFH
363,821130,NYSE,RADIOTELEPHONE COMMUNICATIONS,621147325.0,United States Cellular Corp,4812.0,USM
364,1378140,NASDAQ,ELECTRIC SERVICES,222535818.0,Ocean Power Technologies Inc,4911.0,OPTT
365,67472,NASDAQ,ELECTRONIC CONNECTORS,362369491.0,Molex Inc,3678.0,MOLX
366,1378195,OTC,CRUDE PETROLEUM & NATURAL GAS,980461623.0,Mogul Energy International Inc,1311.0,MGUY
367,919443,,RUBBER & PLASTICS FOOTWEAR,391446816.0,Lacrosse Footwear Inc,3021.0,BOOT
368,1410939,NASDAQ,PHARMACEUTICAL PREPARATIONS,,Ophthotech Corp,2834.0,OPHT
369,1574815,NASDAQ,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,264687975.0,Stock Building Supply Holdings Inc,5211.0,STCK
370,1083301,NASDAQ,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,410730027.0,Ikonics Corp,3861.0,IKNX
371,1017712,,"RETAIL-RETAIL STORES, NEC",770198182.0,Hot Topic Inc,5990.0,HOTT
372,1410997,NASDAQ,REAL ESTATE,711036989.0,American Realty Capital Trust Inc,6500.0,ARCT
373,1050550,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,943251865.0,Volterra Semiconductor Corp,3674.0,VLTR
374,67517,OTCBB,"CONCRETE, GYPSUM & PLASTER PRODUCTS",480340590.0,Monarch Cement Co,3270.0,MCEM
375,1509273,NYSE,"OIL & GAS FIELD SERVICES, NEC",205673219.0,C&J Energy Services Inc,1389.0,CJES
376,1411009,OTC,"WOMEN'S, MISSES', CHILDREN'S & INFANTS' UNDERGARMENTS",203356659.0,Meemee Media Inc,2340.0,MEME
377,821189,NYSE,CRUDE PETROLEUM & NATURAL GAS,470684736.0,Eog Resources Inc,1311.0,EOG
378,1116112,,PATENT OWNERS & LESSORS,880433815.0,US Fuel Corp,6794.0,NSOL
379,722830,NASDAQ,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,611009366.0,Immunomedics Inc,2835.0,IMMU
380,886744,NASDAQ,PHARMACEUTICAL PREPARATIONS,752287752.0,Geron Corp,2834.0,GERN
381,34782,NASDAQ,STATE COMMERCIAL BANKS,351068133.0,1ST Source Corp,6022.0,SRCE
382,1116132,NYSE,LEATHER & LEATHER PRODUCTS,522242751.0,Coach Inc,3100.0,COH
383,1017793,NASDAQ,"COMMERCIAL BANKS, NEC",521382541.0,Sun Bancorp Inc,6029.0,SNBC
384,1443818,,HAZARDOUS WASTE MANAGEMENT,562291458.0,Freedom Environmental Services Inc,4955.0,FESI
385,19612,NASDAQ,STATE COMMERCIAL BANKS,382022454.0,Chemical Financial Corp,6022.0,CHFC
386,1509351,,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",274387595.0,Eventure Interactive Inc,3812.0,CGPS
387,1443799,,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,660716485.0,General Maritime Corp,4412.0,GMR
388,1443863,OTC,"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC",261972677.0,Fresh Start Private Management Inc,8093.0,CEYY
389,2034,NASDAQ,WHOLESALE-CHEMICALS & ALLIED PRODUCTS,111720520.0,Aceto Corp,5160.0,ACET
390,1476638,OTC,SERVICES-PREPACKAGED SOFTWARE,263439890.0,Rackwise Inc,7372.0,RACK
391,1050606,NASDAQ,RADIO BROADCASTING STATIONS,770121400.0,Salem Communications Corp,4832.0,SALM
392,100378,NASDAQ,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,390667110.0,Twin Disc Inc,3560.0,TWIN
393,1411058,,METAL MINING,,Asia Atlantic Resources,1000.0,AARS
394,1017907,NYSE,"FIRE, MARINE & CASUALTY INSURANCE",751328153.0,First Acceptance Corp,6331.0,FAC
395,1083446,OTC,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",870042699.0,Apollo Medical Holdings Inc,8090.0,AMEH
396,2098,NYSE MKT,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",60236700.0,Acme United Corp,3420.0,ACU
397,1509432,NASDAQ,PATENT OWNERS & LESSORS,262990113.0,RPX Corp,6794.0,RPXC
398,1280058,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,112617163.0,Blackbaud Inc,7372.0,BLKB
399,919605,OTC,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,330601504.0,Biocoral Inc,6510.0,BCRA
400,67625,NYSE,REAL ESTATE INVESTMENT TRUSTS,221897375.0,Monmouth Real Estate Investment Corp,6798.0,MNR
401,1083459,,SANITARY SERVICES,880409151.0,China Water Group Inc,4950.0,CEEC
402,919628,NYSE,RETAIL-EATING  PLACES,330602639.0,Cke Restaurants Inc,5812.0,CKR
403,1411158,NASDAQ,PHARMACEUTICAL PREPARATIONS,251854385.0,Anacor Pharmaceuticals Inc,2834.0,ANAC
404,1574963,NYSE,WHOLESALE-PETROLEUM BULK STATIONS & TERMINALS,,World Point Terminals LP,5171.0,WPT
405,755806,,PHARMACEUTICAL PREPARATIONS,911261311.0,Poniard Pharmaceuticals Inc,2834.0,NERX
406,1083490,OTC,OPERATORS OF APARTMENT BUILDINGS,752713701.0,Sunrise Real Estate Group Inc,6513.0,SRRE
407,1411179,,BOOKS: PUBLISHING OR PUBLISHING & PRINTING,980471928.0,Red Giant Entertainment Inc,2731.0,CASL
408,886835,NYSE,"OIL & GAS FIELD SERVICES, NEC",752379388.0,Superior Energy Services Inc,1389.0,SPN
409,1017968,NASDAQ,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",710788538.0,Edgewater Technology Inc,7370.0,EDGW
410,1100412,NASDAQ,PHARMACEUTICAL PREPARATIONS,841460811.0,Array Biopharma Inc,2834.0,ARRY
411,1476719,,RETAIL-FOOD STORES,271215274.0,Crumbs Bake Shop Inc,5400.0,CRMP
412,34903,NYSE,REAL ESTATE INVESTMENT TRUSTS,520782497.0,Federal Realty Investment Trust,6798.0,FRT
413,1083522,OTC,BEVERAGES,911696175.0,Jones Soda Co,2080.0,JSDA
414,67716,NYSE,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),410423660.0,Mdu Resources Group Inc,1400.0,MDU
415,1411207,NYSE,MOTOR VEHICLE PARTS & ACCESSORIES,,Allison Transmission Holdings Inc,3714.0,ALSN
416,886912,OTC,"SERVICES-BUSINESS SERVICES, NEC",752408297.0,Zunicom Inc,7389.0,ZNCM
417,1575051,NYSE,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),,Oci Resources LP,1400.0,OCIR
418,34956,NASDAQ,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,262593535.0,Oxygen Biotherapeutics Inc,8731.0,OXBT
419,1050743,NASDAQ,"COMMERCIAL BANKS, NEC",223537895.0,Peapack Gladstone Financial Corp,6029.0,PGC
420,1443979,NYSE MKT,SERVICES-ADVERTISING,,China Networks International Holdings LTD,7310.0,CNR
421,1218683,,PHARMACEUTICAL PREPARATIONS,880445169.0,Ophthalix Inc,2834.0,DCMG
422,1378453,NYSE,RETAIL-AUTO DEALERS & GASOLINE STATIONS,205701514.0,Travelcenters Of America LLC,5500.0,TA
423,2178,NYSE MKT,WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS),741753147.0,Adams Resources & Energy Inc,5172.0,AE
424,1542299,NASDAQ,STATE COMMERCIAL BANKS,,Georgetown Bancorp Inc,6022.0,GTWN
425,1312928,NASDAQ,"SERVICES-BUSINESS SERVICES, NEC",542139807.0,Kayak Software Corp,7389.0,KYAK
426,100517,NYSE,"AIR TRANSPORTATION, SCHEDULED",362675207.0,United Continental Holdings Inc,4512.0,UAL
427,100493,NYSE,POULTRY SLAUGHTERING AND PROCESSING,710225165.0,Tyson Foods Inc,2015.0,TSN
428,1018003,NYSE,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,621644402.0,Ingram Micro Inc,5045.0,IM
429,1018005,NASDAQ,RETAIL-WOMEN'S CLOTHING STORES,820419266.0,Coldwater Creek Inc,5621.0,CWTR
430,919721,OTC,CRUDE PETROLEUM & NATURAL GAS,930997412.0,Trans Energy Inc,1311.0,TENG
431,1050797,NASDAQ,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,930498284.0,Columbia Sportswear Co,2300.0,COLM
432,919722,,PHARMACEUTICAL PREPARATIONS,911841574.0,Astex Pharmaceuticals Inc,2834.0,SUPG
433,919742,OTC,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),880292161.0,World Surveillance Group Inc,4813.0,WSGI
434,723125,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,751618004.0,Micron Technology Inc,3674.0,MU
435,886982,NYSE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",134019460.0,Goldman Sachs Group Inc,6211.0,GS
436,1411303,NASDAQ,STATE COMMERCIAL BANKS,,Cape Bancorp Inc,6022.0,CBNJ
437,919745,NASDAQ,PHARMACEUTICAL PREPARATIONS,43216862.0,Dara Biosciences Inc,2834.0,DARA
438,1509589,NYSE,CRUDE PETROLEUM & NATURAL GAS,611630631.0,Bonanza Creek Energy Inc,1311.0,BCEI
439,723188,NYSE,NATIONAL COMMERCIAL BANKS,161213679.0,Community Bank System Inc,6021.0,CBU
440,1083643,NASDAQ,STATE COMMERCIAL BANKS,541288193.0,Fauquier Bankshares Inc,6022.0,FBSS
441,1313024,NYSE,CRUDE PETROLEUM & NATURAL GAS,770323555.0,Venoco Inc,1311.0,VQ
442,1050825,NYSE,OFFICE FURNITURE (NO WOOD),380819050.0,Steelcase Inc,2522.0,SCS
443,1345801,NYSE MKT,COMMODITY CONTRACTS BROKERS & DEALERS,,Nuveen Diversified Commodity Fund,6221.0,CFD
444,1411342,NYSE,REAL ESTATE,,Ellington Financial LLC,6500.0,EFC
445,100591,NYSE,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,131947195.0,Argan Inc,1700.0,AGX
446,100625,OTC,"MEASURING & CONTROLLING DEVICES, NEC",952481914.0,Sierra Monitor Corp,3829.0,SRMC
447,1378590,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,522263942.0,Bridgeline Digital Inc,7372.0,BLIN
448,1050915,NYSE,ELECTRICAL WORK,742851603.0,Quanta Services Inc,1731.0,PWR
449,1083689,NASDAQ,STATE COMMERCIAL BANKS,803884050.0,Southcoast Financial Corp,6022.0,SOCB
450,821483,,CRUDE PETROLEUM & NATURAL GAS,841060803.0,Par Petroleum Corp,1311.0,DPTR
451,788784,NYSE,ELECTRIC & OTHER SERVICES COMBINED,222625848.0,Public Service Enterprise Group Inc,4931.0,PEG
452,1116463,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,364370966.0,Orasure Technologies Inc,3841.0,OSUR
453,1444144,,BLANK CHECKS,,Accelera Innovations Inc,6770.0,NANA
454,1083663,OTC,COMPUTER STORAGE DEVICES,880290623.0,I,3572.0,IOMG
455,723254,NASDAQ,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",311188630.0,Cintas Corp,2320.0,CTAS
456,919864,,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",351927981.0,Northwest Indiana Bancorp,6035.0,NWINOB
457,919865,OTCBB,STATE COMMERCIAL BANKS,382806518.0,Fentura Financial Inc,6022.0,FETM
458,1083706,OTC,SERVICES-PREPACKAGED SOFTWARE,731561191.0,Enxnet Inc,7372.0,EXNT
459,1378624,OTC,FINANCE SERVICES,861032927.0,Cellular Biomedicine Group Inc,6199.0,CBMG
460,1083712,,"SERVICES-BUSINESS SERVICES, NEC",61542480.0,Mediabistro Inc,7389.0,WEBM
